label,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width
WORD,0.0225,1,1,0.0769230769230769,0.3249336870026525,1,13,11,2,208.4903259277344,0.4117646813392639,0.0201796450633693,0.0,0.87,0.024375
WORD,0.020625,1,1,0.0833333333333333,0.5074074074074074,1,5,7,2,193.4492950439453,0.2241503447294235,0.0143466363914353,0.0,0.83,0.0383333333333333
WORD,0.01578125,2,2,0.1111111111111111,0.6632996632996633,1,4,7,2,133.6964111328125,0.30029296875,0.0098393393417074,0.0,0.87,0.0425
WORD,0.06421875,1,2,0.0909090909090909,0.5340909090909091,1,20,26,1,355.27764892578125,0.2963894605636596,0.0360359285610871,0.0,0.555,0.0407142857142857
WORD,0.03078125,2,2,0.0833333333333333,0.4839181286549707,1,7,8,2,282.8277587890625,0.3373230397701263,0.0179790840752806,0.0,0.785,0.0458333333333333
WORD,0.01671875,2,1,0.1111111111111111,0.5185185185185185,1,8,10,1,99.46524047851562,0.1903145015239715,0.0098488958078972,0.0,0.865,0.04125
WORD,0.03390625,1,1,0.1428571428571428,0.6643717728055077,1,12,16,1,144.34068298339844,0.3458128869533539,0.0162931768731313,0.0,0.685,0.0377272727272727
WORD,0.0240625,1,4,0.1,0.5016949152542373,1,10,14,2,154.59967041015625,0.3114532232284546,0.0170235378619081,0.0,0.815,0.03125
WORD,0.020625,1,2,0.0833333333333333,0.4734848484848485,1,12,10,2,147.88014221191406,0.1937650740146637,0.0098128476064268,0.0,0.835,0.0366666666666666
WORD,0.031875,1,3,0.125,0.653169014084507,1,15,19,2,211.8438415527344,0.360716164112091,0.0259096613058394,0.0,0.78,0.0270833333333333
WORD,0.03734375,1,1,0.1666666666666666,0.7941176470588235,1,15,19,0,158.04293823242188,0.3353922367095947,0.0133877343883419,0.0,0.63,0.05625
WORD,0.02640625,1,1,0.125,0.5595238095238095,1,7,12,0,127.74400329589844,0.3028341829776764,0.0104345132259928,0.0,0.76,0.0491666666666666
WORD,0.0334375,1,5,0.0909090909090909,0.5190082644628099,1,10,9,2,254.35797119140625,0.2686110138893127,0.0128054983586342,0.0,0.76,0.07
WORD,0.019375,1,2,0.125,0.7403846153846154,1,5,8,1,152.8723907470703,0.3073814511299133,0.0129359181876808,0.0,0.855,0.0333333333333333
WORD,0.019375,2,4,0.125,0.75,1,4,8,1,159.7042236328125,0.3177480101585388,0.0116428814023572,0.0,0.86,0.038
WORD,0.0309375,1,1,0.0909090909090909,0.5980113636363636,1,11,13,2,266.1144104003906,0.2201960831880569,0.020322482050213,0.0,0.75,0.045
WORD,0.01671875,1,1,0.125,0.5238095238095238,1,7,11,0,99.878662109375,0.2206513881683349,0.0085068479502599,0.0,0.84,0.0475
WORD,0.04796875,1,4,0.0833333333333333,0.4883512544802867,1,15,21,4,320.752197265625,0.2371342480182647,0.0287278034732382,0.0,0.61,0.0527777777777777
WORD,0.02640625,1,1,0.1,0.5216216216216216,1,15,13,2,159.49020385742188,0.2049396932125091,0.0151977932587481,0.0,0.795,0.0316666666666666
WORD,0.0225,1,1,0.1428571428571428,0.6630727762803235,1,8,10,1,100.8503875732422,0.3944137394428253,0.0092826925473098,0.0,0.79,0.045
WORD,0.015625,1,3,0.125,0.625,1,5,6,1,88.2386703491211,0.4244877099990845,0.0070005718403796,0.0,0.895,0.035
WORD,0.02140625,1,2,0.1428571428571428,0.7513227513227513,1,8,12,2,135.81130981445312,0.2048733979463577,0.0110481406211463,0.0,0.805,0.0425
WORD,0.0225,1,2,0.0833333333333333,0.4013888888888889,1,12,16,1,160.82406616210938,0.2153786867856979,0.0178670066668229,0.0,0.84,0.0307142857142857
WORD,0.02171875,1,1,0.1111111111111111,0.5487528344671202,1,4,10,2,121.87632751464844,0.2444333285093307,0.0088632296153248,0.0,0.78,0.065
WORD,0.0503125,1,1,0.1,0.5463414634146342,1,24,29,2,270.4183349609375,0.2452818602323532,0.03493983668516,0.0,0.62,0.0373076923076923
WORD,0.03609375,1,1,0.0833333333333333,0.4415708812260536,1,17,18,2,237.3619384765625,0.2167102396488189,0.0229052029943793,0.0,0.735,0.03
WORD,0.01828125,1,1,0.125,0.622093023255814,1,10,11,1,117.29230499267578,0.2599519193172455,0.0100517808766579,0.0,0.835,0.042
WORD,0.015625,1,2,0.1111111111111111,0.5808080808080808,1,14,11,1,85.10237121582031,0.2811731100082397,0.0101072887114867,0.0,0.91,0.0216666666666666
WORD,0.0328125,1,1,0.1666666666666666,0.8939393939393939,1,8,11,1,175.99542236328125,0.3462627828121185,0.0112110453734956,0.0,0.765,0.0435714285714285
WORD,0.060625,1,3,0.0909090909090909,0.542997542997543,1,15,25,2,471.1692199707031,0.3383271694183349,0.045072093068033,0.0,0.57,0.0454166666666666
WORD,0.045625,1,3,0.1428571428571428,0.8095238095238095,1,13,17,1,233.19529724121097,0.3007811903953552,0.0180282045677169,0.0,0.64,0.046
WORD,0.03640625,1,6,0.1111111111111111,0.6205128205128205,1,10,15,1,203.7071075439453,0.4494553804397583,0.0221717303984173,0.0,0.775,0.0304545454545454
WORD,0.040625,2,2,0.0909090909090909,0.5737898465171193,1,11,16,1,291.2748718261719,0.1567231118679046,0.0196625554219912,0.0,0.71,0.0416666666666666
WORD,0.02171875,1,3,0.0769230769230769,0.4221824686940966,1,9,12,3,171.04612731933594,0.1616363376379013,0.013794678212201,0.0,0.82,0.055
WORD,0.01890625,1,1,0.1,0.4866666666666667,1,7,7,1,146.44540405273438,0.3139705955982208,0.0121343744585826,0.0,0.845,0.04
WORD,0.02609375,1,5,0.0833333333333333,0.4873188405797101,1,8,9,2,193.951171875,0.2359358668327331,0.0140502571410218,0.0,0.815,0.0408333333333333
WORD,0.0521875,2,4,0.0909090909090909,0.5207336523125997,1,10,24,1,350.8007507324219,0.2469358891248703,0.0377267520051546,0.0,0.585,0.0561111111111111
WORD,0.02,1,1,0.1428571428571428,0.5467032967032966,1,12,11,0,87.55242919921875,0.3128078579902649,0.0110135915501909,0.0,0.8,0.0364285714285714
WORD,0.0178125,1,1,0.0833333333333333,0.3757062146892655,1,16,15,2,116.02481079101562,0.3305555284023285,0.0166132237963844,0.0,0.855,0.0238888888888888
WORD,0.01921875,1,1,0.0769230769230769,0.391025641025641,1,11,8,2,159.1142120361328,0.405035138130188,0.0155534218127861,0.0,0.88,0.0275
WORD,0.0153125,1,2,0.1,0.5685714285714286,1,5,7,1,114.0884017944336,0.3227754235267639,0.0113357300963845,0.0,0.875,0.03
WORD,0.02328125,1,1,0.0999999999999999,0.5137254901960784,1,6,11,2,174.77593994140625,0.3794871866703033,0.0161644502425749,0.0,0.875,0.0257142857142857
WORD,0.0303125,1,2,0.1666666666666666,0.9350282485875706,1,10,11,1,187.9373779296875,0.3533934950828552,0.0137918048834414,0.0,0.765,0.039375
WORD,0.04296875,1,2,0.1428571428571428,0.7025210084033613,1,7,21,1,198.75308227539065,0.2751891314983368,0.0174611515244989,0.0,0.67,0.0461111111111111
WORD,0.04953125,1,2,0.0833333333333333,0.5,1,12,18,3,353.2835998535156,0.3281928300857544,0.0351286018984226,0.0,0.58,0.0477272727272727
WORD,0.03578125,1,1,0.1428571428571428,0.7733333333333333,1,9,18,0,180.43145751953125,0.3001240789890289,0.01830052535202,0.0,0.705,0.039
WORD,0.02921875,1,1,0.1428571428571428,0.6456400742115028,1,14,14,0,137.29148864746094,0.3079831302165985,0.0152613305907458,0.0,0.75,0.0322727272727272
WORD,0.01734375,1,2,0.0833333333333333,0.4591836734693877,1,11,12,2,216.68185424804688,0.3381825983524322,0.0205325219926254,0.0,0.89,0.02125
WORD,0.03921875,1,2,0.0909090909090909,0.5622895622895623,1,3,10,2,279.5972595214844,0.25017249584198,0.0152739554263442,0.0,0.75,0.0725
WORD,0.034375,1,2,0.0833333333333333,0.4847417840375587,1,12,14,1,235.1034698486328,0.1880908161401748,0.0211540503204297,0.0,0.725,0.0485714285714285
WORD,0.054375,1,3,0.0833333333333333,0.464,1,28,27,2,383.0558471679687,0.3164804875850677,0.0398697096985464,0.0,0.62,0.0357142857142857
WORD,0.02484375,1,1,0.1111111111111111,0.5064102564102564,1,7,11,2,153.20530700683594,0.2053658962249755,0.0136232144438704,0.0,0.79,0.04
WORD,0.01921875,1,1,0.1428571428571428,0.668693009118541,1,6,10,1,92.68515014648438,0.3150350749492645,0.0081317400795477,0.0,0.795,0.051
WORD,0.0303125,1,1,0.0833333333333333,0.4027777777777778,1,17,19,2,206.5876617431641,0.2083135247230529,0.023709272616247,0.0,0.75,0.0338888888888888
WORD,0.0209375,1,2,0.125,0.6495098039215687,1,11,14,1,156.67335510253906,0.2880979478359222,0.0149293069380604,0.0,0.855,0.0292857142857142
WORD,0.0240625,1,1,0.1111111111111111,0.5429292929292929,1,5,9,2,164.24960327148438,0.3669604957103729,0.0126499000489315,0.0,0.825,0.045
WORD,0.0240625,1,1,0.1111111111111111,0.6417233560090703,1,9,10,2,233.84011840820312,0.373928815126419,0.0186070895548772,0.0,0.8,0.05
WORD,0.0359375,1,4,0.0909090909090909,0.5454545454545454,1,6,9,2,288.52374267578125,0.2003414034843444,0.0145054438325443,0.0,0.755,0.0916666666666666
WORD,0.03875,1,1,0.0833333333333333,0.4798850574712643,1,19,20,2,296.13946533203125,0.2300085425376892,0.0253875275609983,0.0,0.7,0.0395
WORD,0.03703125,4,4,0.1111111111111111,0.6368159203980099,1,7,17,2,223.2813415527344,0.3213196396827698,0.0198229592513673,0.0,0.76,0.039375
WORD,0.01734375,1,1,0.0999999999999999,0.5121951219512195,1,7,9,2,120.2102508544922,0.3578329682350158,0.0092184848626798,0.0,0.85,0.035
WORD,0.05484375,1,6,0.0769230769230769,0.4347212420606916,1,20,20,2,331.9367980957031,0.2844721972942352,0.031524963879217,0.0,0.61,0.0396153846153846
WORD,0.06046875,1,2,0.0833333333333333,0.4706666666666667,1,22,30,2,365.2322998046875,0.2595452070236206,0.0401569816156667,0.0,0.595,0.0310526315789473
WORD,0.0215625,1,5,0.1111111111111111,0.5639412997903563,1,13,13,2,139.65663146972656,0.2357723712921142,0.0126670385850079,0.0,0.795,0.0392857142857142
WORD,0.0275,1,2,0.1111111111111111,0.5100182149362478,1,10,14,0,134.81617736816406,0.2951211929321289,0.0136126743161975,0.0,0.765,0.0466666666666666
WORD,0.04,1,4,0.0666666666666666,0.3614814814814814,1,14,21,3,274.60980224609375,0.333647072315216,0.0336327565280692,0.0,0.705,0.03
WORD,0.0290625,1,1,0.125,0.5860655737704918,1,10,13,1,147.16708374023438,0.2999507784843445,0.0135766508206241,0.0,0.76,0.0428571428571428
WORD,0.018125,1,1,0.1428571428571428,0.5826330532212886,1,8,11,0,94.0651397705078,0.3117720186710357,0.0098442202800779,0.0,0.83,0.0328571428571428
WORD,0.023125,1,2,0.1428571428571428,0.525096525096525,1,16,16,0,91.86872863769533,0.2975095808506012,0.0148050619685449,0.0,0.75,0.0344444444444444
WORD,0.0178125,1,1,0.125,0.4398148148148148,1,13,10,0,78.0280990600586,0.3364463448524475,0.0112328034756722,0.0,0.825,0.0321428571428571
WORD,0.03328125,1,1,0.1428571428571428,0.6645264847512039,1,15,18,1,150.526123046875,0.3255332410335541,0.0184758601672343,0.0,0.68,0.0338461538461538
WORD,0.02359375,1,1,0.1428571428571428,0.7064935064935065,1,11,13,1,126.42526245117188,0.4233405292034149,0.012374237840953,0.0,0.765,0.039375
WORD,0.0575,1,3,0.0909090909090909,0.6271808999081726,1,16,21,1,424.1433715820313,0.2533478438854217,0.0356707877462029,0.0,0.62,0.0408333333333333
WORD,0.055625,1,4,0.0833333333333333,0.5151515151515151,1,23,18,2,459.2135925292969,0.3018859028816223,0.0371321775371138,0.0,0.625,0.0431818181818181
WORD,0.016875,1,3,0.0909090909090909,0.4718614718614718,1,9,9,2,115.97512817382812,0.2167558223009109,0.0104949036936822,0.0,0.86,0.0325
WORD,0.02390625,1,1,0.1428571428571428,0.7226890756302521,1,6,10,1,146.28738403320312,0.3540690839290619,0.0115033758041123,0.0,0.81,0.0416666666666666
WORD,0.02578125,1,2,0.1428571428571428,0.7978436657681941,1,6,9,1,155.20211791992188,0.3887330293655395,0.0119681266897098,0.0,0.8,0.035
WORD,0.05765625,1,6,0.0833333333333333,0.5177469135802469,1,16,21,3,390.21929931640625,0.2384194880723953,0.0377921263899582,0.0,0.58,0.045
OTHER,0.03125,2,2,1.0,1.0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.0065625,1,1,0.1111111111111111,0.4666666666666667,1,3,2,1,56.30244445800781,0.5032437443733215,0.0053876739693484,0.0,0.945,0.0375
OTHER,0.00640625,1,1,0.1111111111111111,0.5777777777777777,1,4,3,2,80.43677520751953,0.3511982858181,0.0064174174501997,0.0,0.96,0.0275
OTHER,0.003125,1,1,0.109375,0.6428571428571429,1,1,0,1,21.274158477783203,1.0,0.0012303876295712,0.0,0.975,0.035
OTHER,0.0009375,1,1,0.5,1.0,1,1,0,0,2.551938533782959,-0.0634567578178765,0.0006002311203862,0.0,0.99,0.02
OTHER,0.00125,1,1,0.037037037037037,0.6296296296296297,1,2,0,0,7.311251640319824,-0.1043478260874102,0.0009508771677814,0.0,0.985,0.025
OTHER,0.009375,1,1,0.1111111111111111,0.6666666666666666,1,3,3,2,76.35542297363281,0.5290157198905945,0.0054301681821513,0.0,0.935,0.0425
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.00390625,1,1,0.0306122448979591,0.5952380952380952,1,3,0,3,45.10100555419922,1.0,0.0022445679085426,0.0,0.975,0.035
OTHER,0.005,2,2,0.0009765625,1.0,2,1,0,0,323.4993591308594,254.99999974499997,0.0101403208541332,-0.0,0.995,0.0
OTHER,0.00359375,1,1,0.0699999999999999,0.7571428571428571,1,1,0,2,27.93069076538086,1.0,0.0017567408754954,0.0,0.975,0.035
OTHER,0.025,3,3,0.03125,0.0961538461538461,3,2,1,0,1584.984375,1.0,0.0206949749928761,-0.0,0.975,0.0225
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.0,1,1,0.03125,0.5003125,1,0,45,9,0.2849451005458832,0.2010064572095871,0.0024004964316173,0.0,1.0,0.0
OTHER,0.0053125,1,2,0.1428571428571428,0.7142857142857143,1,1,1,1,35.91959762573242,0.1325503289699554,0.003294351799696,0.0,0.965,0.0275
OTHER,0.00140625,1,1,0.25,0.7,1,1,0,0,3.350612163543701,-0.0694736842108188,0.0006535062359959,0.0,0.985,0.025
OTHER,0.00140625,1,1,0.3333333333333333,1.0,1,1,0,0,8.823067665100098,-0.1038978677174147,0.0009474674140358,0.0,0.985,0.025
OTHER,0.005625,1,1,0.0826446280991735,0.7454545454545455,1,2,1,2,81.28414916992188,0.3283422291278839,0.0046396204318722,0.0,0.95,0.06
OTHER,0.00140625,1,1,0.3333333333333333,1.0,1,1,0,0,6.381363391876221,-0.092766872815672,0.0008542299959017,0.0,0.985,0.025
OTHER,0.005625,1,1,0.1,0.6545454545454545,1,1,1,2,43.08388137817383,0.0237430036067962,0.0027130915526039,0.0,0.955,0.055
OTHER,0.03125,2,2,1.0,1.0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.0175,1,1,0.1,0.737037037037037,1,4,7,1,186.40707397460935,0.2152941226959228,0.0102504450077216,0.0,0.9,0.0416666666666666
OTHER,0.0,1,1,0.0069444444444444,1.0,1,0,0,0,0.0111937429755926,-0.0059405940594294,5.935363297452716e-05,0.0,1.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.0,1,1,0.03125,0.49875,1,0,45,11,0.2912894189357757,0.2217287719249725,0.0024503800664699,0.0,1.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.003125,1,1,0.0625,0.6203703703703703,1,2,1,2,33.75183868408203,0.4230769276618957,0.0021601675897595,0.0,0.965,0.045
OTHER,0.0,1,1,0.0277777777777777,0.5,1,0,0,1,0.3386109471321106,-0.0335707019329951,0.000326488353485,0.0,1.0,0.0
OTHER,0.00640625,1,1,0.08,0.6875,1,1,1,1,74.80355834960938,0.2154243886470794,0.0035098518559198,0.0,0.96,0.05
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.00953125,3,4,0.0561224489795918,0.6233766233766234,1,3,1,3,136.36151123046875,0.1560866385698318,0.0059119014623865,0.0,0.96,0.05
OTHER,0.005,2,2,0.0009765625,1.0,2,1,0,0,323.49932861328125,254.99999974499997,0.0101403208541332,-0.0,0.995,0.0
OTHER,0.0671875,4,4,0.03125,0.0671875,4,1,0,0,284.3256530761719,239.06249976093747,0.0101429701948485,-0.0,0.0,0.0
OTHER,0.00125,1,1,0.3333333333333333,1.0,1,1,0,0,5.601914882659912,-0.0963042891830431,0.0008839162566861,0.0,0.99,0.02
OTHER,0.005,2,2,0.0009765625,1.0,2,1,0,0,323.4993591308594,254.99999974499997,0.0101403208541332,-0.0,0.995,0.0
OTHER,0.00609375,1,1,0.0909090909090909,0.4848484848484848,1,4,4,2,64.21452331542969,0.2844048142433166,0.0052990617435584,0.0,0.95,0.05
OTHER,0.003125,1,1,0.0578512396694214,0.6753246753246753,1,4,1,2,26.03216552734375,0.1213142275810241,0.0016516242275691,0.0,0.97,0.04
OTHER,0.00640625,1,2,0.0999999999999999,0.4294117647058823,1,4,3,1,39.4024658203125,0.3514771163463592,0.0039214434887485,0.0,0.925,0.085
OTHER,0.0021875,1,1,0.1428571428571428,0.5306122448979592,1,2,1,1,7.856070995330811,0.2287188321352005,0.0017695095631886,0.0,0.995,0.0
OTHER,0.01,2,2,0.001953125,1.0,2,1,0,0,643.74755859375,254.99999974499997,0.0101913309135002,-0.0,0.99,0.02
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.000625,1,1,0.5,0.4444444444444444,1,1,2,0,1.7432328462600708,0.6480447053909302,0.0010171392451869,0.0,1.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.09375,2,2,0.3333333333333333,1.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
OTHER,0.01140625,1,3,0.1111111111111111,0.6625514403292181,1,7,5,2,104.1440658569336,0.1780682802200317,0.0083072038116653,0.0,0.9,0.035
OTHER,0.0015625,1,1,0.1428571428571428,0.3877551020408163,1,2,0,1,7.804360866546631,-0.104648002174959,0.0009538268821708,0.0,0.975,0.035
OTHER,0.13375,4,6,0.03125,0.13375,6,1,0,1,492.8691101074219,223.12499977687497,0.0101970082449432,-0.0,0.0,0.0
OTHER,0.005,2,2,0.0009765625,1.0,2,1,0,0,323.49932861328125,254.99999974499997,0.0101403208541332,-0.0,0.995,0.0
OTHER,0.0025,1,1,0.1666666666666666,0.4285714285714285,1,1,0,0,13.732186317443848,1.0,0.0016433461125416,0.0,0.975,0.035
OTHER,0.09375,2,2,0.3333333333333333,1.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
OTHER,0.0065625,1,1,0.1,0.7454545454545455,1,1,1,2,102.9101104736328,0.054901972413063,0.0052001400688714,0.0,0.96,0.05
OTHER,0.09375,2,2,0.3333333333333333,1.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.01,2,2,0.001953125,1.0,2,1,0,0,643.7476806640625,254.99999974499997,0.0101913309135002,-0.0,0.99,0.02
OTHER,0.0625,2,2,0.5,1.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
OTHER,0.071875,6,6,0.03125,0.071875,6,1,0,1,565.793701171875,239.06249976093747,0.0101939795480078,-0.0,0.0,0.0
OTHER,0.0090625,1,1,0.1,0.6666666666666666,1,3,3,1,65.5155258178711,0.3284932672977447,0.0039208049246134,0.0,0.93,0.08
OTHER,0.00515625,1,1,0.09,0.7,1,2,1,2,75.75183868408203,0.0035294145345687,0.0037578562686383,0.0,0.965,0.045
OTHER,0.0096875,1,1,0.0488888888888888,0.6545454545454545,1,6,1,3,165.51568603515625,0.7027401924133301,0.0061321781932511,0.0,0.955,0.0325
OTHER,0.00109375,1,1,0.2,0.68,1,1,0,0,3.5582125186920166,1.0,0.0008935360907612,0.0,0.995,0.0
OTHER,0.0015625,1,1,0.1666666666666666,0.7037037037037037,1,2,1,1,9.965740203857422,0.1912144422531128,0.0011424407904026,0.0,0.975,0.035
OTHER,0.0034375,1,1,0.1111111111111111,0.3931623931623931,1,5,2,2,23.459733963012695,0.3523102402687073,0.0025643065561506,0.0,0.975,0.03
OTHER,0.006875,1,1,0.1111111111111111,0.6140350877192983,1,8,2,2,44.6828498840332,0.4430379569530487,0.0033352768724877,0.0,0.94,0.03
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.025,3,2,0.03125,0.029585798816568,3,2,1,0,1584.984375,1.0,0.0206949749928761,-0.0,0.975,0.0225
OTHER,0.00796875,1,1,0.1111111111111111,0.7555555555555555,1,1,3,2,76.41789245605469,0.3000367879867553,0.0042939960117041,0.0,0.935,0.075
OTHER,0.0140625,1,1,0.0833333333333333,0.6944444444444444,1,3,4,2,200.7248077392578,0.4625663161277771,0.0094332097721335,0.0,0.92,0.09
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.00859375,1,1,0.0999999999999999,0.5473684210526316,1,5,4,1,79.93152618408203,0.1597058773040771,0.0059570040763438,0.0,0.93,0.0425
OTHER,0.0,1,1,0.03125,0.485,1,0,42,7,0.3237079679965973,0.2129555791616439,0.0024001180220755,0.0,1.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.00109375,1,1,0.3333333333333333,0.4285714285714285,1,1,0,0,2.2305610179901123,1.0,0.0005136883697992,0.0,0.995,0.0
OTHER,0.0409375,6,4,0.03125,0.0409375,6,1,1,0,604.1419677734375,1.0,0.0203852253164544,-0.0,0.99,0.0
OTHER,0.004375,1,1,0.5,1.0,1,1,0,0,16.53270721435547,1.0,0.0006334771275411,0.0,0.93,0.08
OTHER,0.0084375,1,1,0.0909090909090909,0.6181818181818182,1,3,3,2,81.1653060913086,0.119174838066101,0.0061561000943736,0.0,0.945,0.035
OTHER,0.0015625,1,1,0.1666666666666666,0.2619047619047619,1,2,0,1,7.884710311889648,1.0,0.001445089583668,0.0,0.995,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.00265625,1,1,0.3333333333333333,0.7777777777777778,1,1,0,0,11.088628768920898,1.0,0.0008120773551524,0.0,0.96,0.05
OTHER,0.00375,1,1,0.0699999999999999,0.7428571428571429,1,1,1,2,34.59212112426758,0.2242845892906189,0.0022052101961223,0.0,0.97,0.04
OTHER,0.1875,2,4,0.0526315789473684,0.3157894736842105,4,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.0009375,1,1,0.5,0.6666666666666666,1,2,2,0,2.5893540382385254,0.6666666865348816,0.0011734773405989,0.0,1.0,0.0
OTHER,0.00859375,1,1,0.0909090909090909,0.6,1,2,3,1,78.60307312011719,0.2751396298408508,0.0046805222454991,0.0,0.93,0.08
OTHER,0.09375,2,2,0.3333333333333333,1.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
OTHER,0.00421875,1,1,0.0357142857142857,0.5918367346938775,1,2,0,3,47.58196258544922,-0.2860759493685371,0.0022452252441118,0.0,0.975,0.035
OTHER,0.0,1,1,0.03125,0.50515625,1,0,43,9,0.3040349185466766,0.1869012117385864,0.002391881607188,0.0,1.0,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.00765625,1,1,0.1,0.7076923076923077,1,3,1,1,73.43003845214844,0.003647968173027,0.0041558199466853,0.0,0.955,0.0325
OTHER,0.0671875,4,4,0.03125,0.0671875,4,1,0,0,284.3256530761719,239.06249976093747,0.0101429701948485,-0.0,0.0,0.0
OTHER,0.0,1,1,0.03125,0.48890625,1,0,46,9,0.3112591803073883,0.2351797819137573,0.0025187147131609,0.0,1.0,0.0
OTHER,0.004375,1,1,0.1111111111111111,0.4666666666666667,1,3,2,1,31.080913543701172,0.1786283701658249,0.0030079966215919,0.0,0.945,0.0375
OTHER,0.00203125,1,1,0.0699999999999999,0.5285714285714286,1,2,1,1,15.56540870666504,0.0369477868080139,0.0016005312368949,0.0,0.975,0.035
OTHER,0.005,2,2,0.0009765625,1.0,2,1,0,0,323.4993896484375,254.99999974499997,0.0101403208541332,-0.0,0.995,0.0
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.00796875,1,2,0.1111111111111111,0.5422222222222223,1,6,5,1,67.84268188476562,0.0817180648446083,0.0060185070843084,0.0,0.93,0.0425
OTHER,0.00125,1,1,0.5,1.0,1,1,0,0,3.4727649688720703,-0.0669467051722423,0.0006312582818607,0.0,0.99,0.02
OTHER,0.0021875,1,1,0.1666666666666666,0.7619047619047619,1,1,1,1,6.325589656829834,0.027484118938446,0.0006020607328998,0.0,0.97,0.04
OTHER,0.01515625,1,3,0.1111111111111111,0.7160493827160493,1,4,6,1,142.24252319335938,0.1829520761966705,0.0095884618345006,0.0,0.905,0.04
OTHER,0.00359375,1,1,0.09,0.4555555555555555,1,1,1,1,38.74527740478515,0.0466666631400585,0.0033906193519087,0.0,0.98,0.02
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
OTHER,0.001875,1,1,0.1999999999999999,0.5428571428571428,1,1,0,0,5.002465724945068,1.0,0.0007181444091075,0.0,0.985,0.025
OTHER,0.00671875,1,1,0.0769230769230769,0.5025641025641026,1,4,2,1,120.59196472167967,0.0603921525180339,0.0082238541787209,0.0,0.96,0.0233333333333333
OTHER,0.01109375,1,1,0.1111111111111111,0.5802469135802469,1,7,3,2,113.67498016357422,0.2106318175792694,0.0071049748248916,0.0,0.895,0.045
OTHER,0.003125,1,1,0.1666666666666666,0.7142857142857143,1,3,1,1,22.933462142944336,0.594834566116333,0.0024506365397775,0.0,0.98,0.02
OTHER,0.00046875,1,1,1.0,0.6666666666666666,1,3,2,0,0.8522024750709534,1.0,0.0008610917119362,0.0,1.0,0.0
OTHER,0.0040625,1,1,0.1428571428571428,0.8571428571428571,1,1,0,1,32.289669036865234,1.0,0.00179355401337,0.0,0.975,0.035
OTHER,0.0009375,1,1,0.5,0.7,1,3,2,0,2.830801010131836,0.7839851379394531,0.0013296357591418,0.0,1.0,0.0
OTHER,0.00953125,1,1,0.1111111111111111,0.5020576131687243,1,5,4,2,81.73743438720703,0.088976040482521,0.0070185694129141,0.0,0.91,0.0325
OTHER,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
