Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2019 [YR2019]
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.6277436246787,0.502286291227506
Peru,PER,Population growth (annual %),SP.POP.GROW,0.652636898148331,1.71486934751345
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.886,76.275
Peru,PER,Net migration,SM.POP.NETM,-181302,74270
Peru,PER,"Population, total",SP.POP.TOTL,29086019,32449303
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.315,2.215
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.15869430276467,4.83577546655691
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2.04795425200975,1.21615534645287
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.883,69.68
Philippines,PHL,Net migration,SM.POP.NETM,13556,-6208
Philippines,PHL,"Population, total",SP.POP.TOTL,96337125,110804683
Poland,POL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.41,1.44
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.46400853867873,4.60600727341085
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.285609121534849,-0.0244271070993493
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2463414634146,77.9048780487805
Poland,POL,Net migration,SM.POP.NETM,119623,7696
Poland,POL,"Population, total",SP.POP.TOTL,38042794,37965475
Portugal,PRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.44
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.69092746716328,2.7213025475328
Portugal,PRT,Population growth (annual %),SP.POP.GROW,0.0459100367184907,0.0237334946497115
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.0268292682927,81.6756097560976
Portugal,PRT,Net migration,SM.POP.NETM,-5627,63031
Portugal,PRT,"Population, total",SP.POP.TOTL,10573100,10286263
Puerto Rico (US),PRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6235,0.982
Puerto Rico (US),PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0130918561743698,1.30600530158883
Puerto Rico (US),PRI,Population growth (annual %),SP.POP.GROW,-0.427201373092374,0.364032148393714
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.717,81.438
Puerto Rico (US),PRI,Net migration,SM.POP.NETM,-30960,10623
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,3724465,3302691
Qatar,QAT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.137,1.731
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,19.0058466072559,-1.52203684233693
Qatar,QAT,Population growth (annual %),SP.POP.GROW,0.491609879237911,2.21962210028933
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.444,82.945
Qatar,QAT,Net migration,SM.POP.NETM,90620,10557
Qatar,QAT,"Population, total",SP.POP.TOTL,1616832,2638657
Romania,ROU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59,1.77
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.33335291355054,4.47219165400254
Romania,ROU,Population growth (annual %),SP.POP.GROW,-0.593959183588628,-0.526814821936341
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4585365853659,75.6073170731707
Romania,ROU,Net migration,SM.POP.NETM,-122364,-27909
Romania,ROU,"Population, total",SP.POP.TOTL,20246871,19371648
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.567,1.504
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.45309639834757,2.14202624717367
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.0448964884428055,0.037947213753429
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.8412195121951,73.0839024390244
Russian Federation,RUS,Net migration,SM.POP.NETM,307555,336494
Russian Federation,RUS,"Population, total",SP.POP.TOTL,142849468,145453291
Rwanda,RWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.522,3.985
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.65979796365141,6.97929630145144
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.52365134392041,2.28086099658628
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.804,66.691
Rwanda,RWA,Net migration,SM.POP.NETM,-29501,-24492
Rwanda,RWA,"Population, total",SP.POP.TOTL,10317553,12776103
Samoa,WSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.52,4.061
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.29451664588825,3.35744960284687
Samoa,WSM,Population growth (annual %),SP.POP.GROW,0.785366135493998,1.05329202031498
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.451,70.269
Samoa,WSM,Net migration,SM.POP.NETM,-3197,-2313
Samoa,WSM,"Population, total",SP.POP.TOTL,193023,209780
San Marino,SMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.459,1.096
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-6.05328650752219,1.6505086881123
San Marino,SMR,Population growth (annual %),SP.POP.GROW,0.615052590123215,0.407603368403658
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.464,85.257
San Marino,SMR,Net migration,SM.POP.NETM,592,187
San Marino,SMR,"Population, total",SP.POP.TOTL,33270,34663
Sao Tome and Principe,STP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.769,3.9
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.755150615358019,0.482132360625684
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,2.1960816383463,1.51332392108067
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.867,68.043
Sao Tome and Principe,STP,Net migration,SM.POP.NETM,-1529,-1716
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,181802,213392
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.81,2.49
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.08720360847519,2.09951105043169
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,-0.992481797243179,-0.439701419074031
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.616,78.313
Saudi Arabia,SAU,Net migration,SM.POP.NETM,504955,191582
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,23978487,30063799
Senegal,SEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.055,4.1
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.952269607225944,1.80892290260792
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.38690195279185,2.71760793051867
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.221,67.668
Senegal,SEN,Net migration,SM.POP.NETM,-69888,38386
Senegal,SEN,"Population, total",SP.POP.TOTL,12635413,16352922
Serbia,SRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4,1.52
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.02027692991339,5.31381889246718
Serbia,SRB,Population growth (annual %),SP.POP.GROW,-0.402005900874718,-0.536610017822353
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.3365853658537,75.9365853658537
Serbia,SRB,Net migration,SM.POP.NETM,3632,-18891
Serbia,SRB,"Population, total",SP.POP.TOTL,7291436,6945235
Seychelles,SYC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.16,2.36
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.62737013590673,4.58155113586345
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,2.79232906929128,0.887925293341637
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1975609756098,74.0463414634146
Seychelles,SYC,Net migration,SM.POP.NETM,740,1770
Seychelles,SYC,"Population, total",SP.POP.TOTL,89770,97625
Sierra Leone,SLE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.327,4.192
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.5002192188053,3.08171137743476
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.72150859888002,2.32146457882717
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.927,59.593
Sierra Leone,SLE,Net migration,SM.POP.NETM,7983,-2238
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,6222714,7731991
Singapore,SGP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.15,1.14
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,12.5085215498552,0.15539750940367
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1.77183287926401,1.14428330688929
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.5414634146342,83.5951219512195
Singapore,SGP,Net migration,SM.POP.NETM,72571,870
Singapore,SGP,"Population, total",SP.POP.TOTL,5076732,5703569
Sint Maarten (Dutch part),SXM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.848,1.481
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.2746924085417,9.11581322620327
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,0.900652591853574,1.6805019872063
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.821,75.68
Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,-24,526
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,33794,40385
Slovak Republic,SVK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.43,1.57
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.69110844613654,2.13758470717096
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,0.0931912731899838,0.135328072840865
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1121951219512,77.6658536585366
Slovak Republic,SVK,Net migration,SM.POP.NETM,-1814,3128
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5391428,5454147
Slovenia,SVN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57,1.61
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.672167911403392,2.78704541391961
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.43607948463593,0.696304046333357
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.4219512195122,81.5292682926829
Slovenia,SVN,Net migration,SM.POP.NETM,-410,16352
Slovenia,SVN,"Population, total",SP.POP.TOTL,2048583,2088385
Solomon Islands,SLB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.341,3.8
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.65633575453435,-0.912850986990961
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2.82139788482931,2.65049803426017
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.669,69.981
Solomon Islands,SLB,Net migration,SM.POP.NETM,5040,-1990
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,532968,728147
"Somalia, Fed. Rep.",SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.322,6.56
"Somalia, Fed. Rep.",SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.0791048970797,-0.886143106142129
"Somalia, Fed. Rep.",SOM,Population growth (annual %),SP.POP.GROW,2.48169887268086,3.67525774477084
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.9,57.249
"Somalia, Fed. Rep.",SOM,Net migration,SM.POP.NETM,-88448,53124
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,12261756,16030971
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.445,2.264
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.82804672464107,-1.3803610544763
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,1.1829095702162,1.64957495527878
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.886,66.071
South Africa,ZAF,Net migration,SM.POP.NETM,68563,331124
South Africa,ZAF,"Population, total",SP.POP.TOTL,52344051,59587885
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.318,4.26
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0553052206663267,..
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,5.29254618151503,2.92439531185626
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.485,58.129
South Sudan,SSD,Net migration,SM.POP.NETM,299402,65198
South Sudan,SSD,"Population, total",SP.POP.TOTL,9745953,10423384
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.23
Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.365660089983677,1.23303741249605
Spain,ESP,Population growth (annual %),SP.POP.GROW,0.460408305051304,0.716697775475724
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6268292682927,83.8317073170732
Spain,ESP,Net migration,SM.POP.NETM,69406,464783
Spain,ESP,"Population, total",SP.POP.TOTL,46576897,47118501
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.134,2.022
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.38142864786508,-0.829146715022418
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,0.589181271319281,0.611875945764341
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.463,76.698
Sri Lanka,LKA,Net migration,SM.POP.NETM,-98060,-28426
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,20879089,21803000
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.762,1.568
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0951505914335229,3.06102179372833
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,-0.149314248854052,-0.119199673543347
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.452,71.54
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,-449,-202
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,46846,46952
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.673,1.424
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.278750187807233,-1.06027192026241
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,0.608614599646534,0.3631466895222
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.768,72.249
St. Lucia,LCA,Net migration,SM.POP.NETM,-170,0
St. Lucia,LCA,"Population, total",SP.POP.TOTL,170906,177661
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.4,2.791
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,11.9233703264347
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,0.965137402578689,-4.96694243141292
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.752,80.078
St. Martin (French part),MAF,Net migration,SM.POP.NETM,-357,-2682
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,36856,34267
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.144,1.864
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.99351095016873,1.40193657114291
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,-0.498034748761649,-0.725995928811949
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.66,70.994
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,-1371,-982
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,109959,104167
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.141,4.617
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.758886048751407,-5.00795943799888
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.41578933319134,2.93537902352139
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.979,65.803
Sudan,SDN,Net migration,SM.POP.NETM,-339466,-39491
Sudan,SDN,"Population, total",SP.POP.TOTL,35414399,45548175
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.688,2.347
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.95347703289852,0.12296002295291
Suriname,SUR,Population growth (annual %),SP.POP.GROW,1.16234546951658,1.03794155144619
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.626,71.773
Suriname,SUR,Net migration,SM.POP.NETM,-1138,191
Suriname,SUR,"Population, total",SP.POP.TOTL,549923,605768
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.98,1.71
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.853016846231,1.51533066980507
Sweden,SWE,Population growth (annual %),SP.POP.GROW,0.852524628765313,1.01372226345511
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4512195121951,83.109756097561
Sweden,SWE,Net migration,SM.POP.NETM,51175,72619
Sweden,SWE,"Population, total",SP.POP.TOTL,9378126,10278887
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52,1.48
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.17363798688378,0.423089633793808
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.0415580576588,0.713313668444329
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2463414634147,83.9048780487805
Switzerland,CHE,Net migration,SM.POP.NETM,76388,44517
Switzerland,CHE,"Population, total",SP.POP.TOTL,7824909,8575280
Syrian Arab Republic,SYR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.355,2.878
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.82697106833621,-2.63689452644155
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2.27386735787712,3.88559879868016
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.542,70.97
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,-54359,500985
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,22482421,20353534
Tajikistan,TJK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.457,3.281
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.24657467143167,4.89098971791482
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.13859732955825,2.36385658944468
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.37,70.962
Tajikistan,TJK,Net migration,SM.POP.NETM,-33733,-9041
Tajikistan,TJK,"Population, total",SP.POP.TOTL,7652141,9529966
Tanzania,TZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.225,4.866
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.67041498018565,2.71005881950599
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2.54448522649017,2.98060939385811
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.127,66.007
Tanzania,TZA,Net migration,SM.POP.NETM,-122020,-63602
Tanzania,TZA,"Population, total",SP.POP.TOTL,44758488,59174891
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.562,1.285
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.79479928649167,1.90583495758329
Thailand,THA,Population growth (annual %),SP.POP.GROW,0.670617338343587,0.204609851692418
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.012,77.197
Thailand,THA,Net migration,SM.POP.NETM,52791,5221
Thailand,THA,"Population, total",SP.POP.TOTL,68579447,71522271
Timor-Leste,TLS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.816,3.116
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.7211928053722,21.0417576770136
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,2.41648998363508,1.93928707188808
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.66,66.496
Timor-Leste,TLS,Net migration,SM.POP.NETM,470,3942
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1084679,1300945
Togo,TGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.087,4.45
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.01287149732366,2.39019138896094
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.72101716624637,2.44351209316794
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.227,61.055
Togo,TGO,Net migration,SM.POP.NETM,-1964,-1985
Togo,TGO,"Population, total",SP.POP.TOTL,6732590,8463068
Tonga,TON,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.879,3.274
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.639458308941471,-0.304760032102536
Tonga,TON,Population growth (annual %),SP.POP.GROW,0.183594875501069,0.09657445504329
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.319,72.292
Tonga,TON,Net migration,SM.POP.NETM,-2097,-1778
Tonga,TON,"Population, total",SP.POP.TOTL,107400,105669
Trinidad and Tobago,TTO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.614,1.578
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.72667409792857,0.118832281215347
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,0.579036711567976,0.351942101931713
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.809,72.836
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,-2230,-19251
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1317714,1363985
Tunisia,TUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.075,2.1
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.86835635362381,0.650532998075121
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,1.07673286637757,0.926946081730267
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.438,75.599
Tunisia,TUN,Net migration,SM.POP.NETM,-14168,-19612
Tunisia,TUN,"Population, total",SP.POP.TOTL,10765980,11875081
Turkiye,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.08,1.89
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.79208232586733,-0.612629741080809
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,1.51943093763293,1.42969688109789
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.964,77.737
Turkiye,TUR,Net migration,SM.POP.NETM,55532,-15690
Turkiye,TUR,"Population, total",SP.POP.TOTL,73142150,82579440
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.848,2.834
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.98701634742274,3.98119112698603
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2.0473578649564,2.20552575085177
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.608,69.405
Turkmenistan,TKM,Net migration,SM.POP.NETM,6621,19735
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,5564356,6803944
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.907,1.617
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.92353368570767,1.07340727929571
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,3.94722663611378,3.79390439929271
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.784,77.691
Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,863,1359
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,29739,43166
Tuvalu,TUV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.442,3.331
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.63168142704605,15.650825095542
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,1.45198280440794,-1.59388335810663
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.834,66.109
Tuvalu,TUV,Net migration,SM.POP.NETM,22,-343
Tuvalu,TUV,"Population, total",SP.POP.TOTL,10614,10581
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.019,4.744
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.57308463341826,2.88958690241905
Uganda,UGA,Population growth (annual %),SP.POP.GROW,2.9438913354304,3.39132142318772
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.959,66.354
Uganda,UGA,Net migration,SM.POP.NETM,-168322,107210
Uganda,UGA,"Population, total",SP.POP.TOTL,32390802,42999637
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.436,1.218
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.46782513515676,3.87284698333255
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-0.360396778842802,-0.557746010589576
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.188,73.92
Ukraine,UKR,Net migration,SM.POP.NETM,16030,-6908
Ukraine,UKR,"Population, total",SP.POP.TOTL,46456003,44957458
United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.565,1.247
United Arab Emirates,ARE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.804617484632033,0.0477460176562943
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,2.39801204084647,1.0545163442516
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.886,82.596
United Arab Emirates,ARE,Net migration,SM.POP.NETM,161842,-125186
