filename,num_tokens,num_words,num_numbers,num_other,dominant
cell_r18_c15_blob_1_word_3.png,0,0,0,0,none
cell_r18_c17_blob_1_word_1.png,1,1,0,0,words
cell_r18_c17_blob_1_word_2.png,1,1,0,0,words
cell_r18_c17_blob_1_word_3.png,0,0,0,0,none
cell_r18_c18_blob_1_word_1.png,0,0,0,0,none
cell_r18_c18_blob_1_word_2.png,1,0,0,1,other
cell_r18_c18_blob_1_word_3.png,0,0,0,0,none
cell_r18_c1_blob_1_word_1.png,1,0,0,1,other
cell_r18_c1_blob_1_word_2.png,0,0,0,0,none
cell_r18_c1_blob_1_word_3.png,1,1,0,0,words
cell_r18_c1_blob_1_word_4.png,1,1,0,0,words
cell_r18_c1_blob_1_word_5.png,0,0,0,0,none
cell_r18_c1_blob_1_word_6.png,0,0,0,0,none
cell_r18_c1_blob_1_word_7.png,1,1,0,0,words
cell_r18_c1_blob_1_word_8.png,0,0,0,0,none
cell_r18_c1_blob_2_word_1.png,0,0,0,0,none
cell_r18_c4_blob_1_word_1.png,0,0,0,0,none
cell_r18_c7_blob_1_word_1.png,1,1,0,0,words
cell_r18_c7_blob_1_word_2.png,0,0,0,0,none
cell_r18_c8_blob_1_word_1.png,0,0,0,0,none
cell_r19_c0_blob_1_word_1.png,0,0,0,0,none
cell_r19_c11_blob_1_word_1.png,0,0,0,0,none
cell_r19_c11_blob_1_word_2.png,1,1,0,0,words
cell_r19_c11_blob_1_word_3.png,1,1,0,0,words
cell_r19_c11_blob_1_word_4.png,1,0,0,1,other
cell_r19_c15_blob_1_word_1.png,1,1,0,0,words
cell_r19_c15_blob_1_word_2.png,0,0,0,0,none
cell_r19_c15_blob_1_word_3.png,1,1,0,0,words
cell_r19_c17_blob_1_word_1.png,1,0,0,1,other
cell_r19_c17_blob_1_word_2.png,1,1,0,0,words
cell_r19_c17_blob_1_word_3.png,1,0,0,1,other
cell_r19_c17_blob_1_word_4.png,1,1,0,0,words
cell_r19_c18_blob_1_word_1.png,1,1,0,0,words
cell_r19_c18_blob_1_word_2.png,0,0,0,0,none
cell_r19_c18_blob_1_word_3.png,0,0,0,0,none
cell_r19_c18_blob_1_word_4.png,1,0,0,1,other
cell_r19_c1_blob_1_word_1.png,1,1,0,0,words
cell_r19_c1_blob_1_word_2.png,0,0,0,0,none
cell_r19_c4_blob_1_word_1.png,1,0,0,1,other
cell_r19_c6_blob_1_word_1.png,1,1,0,0,words
cell_r19_c7_blob_1_word_1.png,0,0,0,0,none
cell_r19_c7_blob_1_word_2.png,0,0,0,0,none
cell_r1_c0_blob_1_word_1.png,0,0,0,0,none
cell_r1_c0_blob_2_word_1.png,2,1,0,1,words
cell_r1_c1_blob_1_word_1.png,1,0,0,1,other
cell_r1_c1_blob_2_word_1.png,1,1,0,0,words
cell_r1_c1_blob_3_word_1.png,1,0,0,1,other
cell_r1_c2_blob_1_word_1.png,1,0,0,1,other
cell_r1_c2_blob_2_word_1.png,0,0,0,0,none
cell_r1_c3_blob_1_word_1.png,0,0,0,0,none
cell_r1_c3_blob_2_word_1.png,0,0,0,0,none
cell_r1_c3_blob_3_word_1.png,0,0,0,0,none
cell_r1_c3_blob_4_word_1.png,0,0,0,0,none
cell_r1_c3_blob_5_word_1.png,1,0,1,0,numbers
cell_r1_c3_blob_6_word_1.png,0,0,0,0,none
cell_r1_c4_blob_1_word_1.png,1,1,0,0,words
cell_r1_c4_blob_2_word_1.png,0,0,0,0,none
cell_r1_c4_blob_3_word_1.png,0,0,0,0,none
cell_r1_c4_blob_3_word_2.png,0,0,0,0,none
cell_r1_c4_blob_4_word_1.png,0,0,0,0,none
cell_r1_c4_blob_4_word_2.png,1,1,0,0,words
cell_r1_c5_blob_1_word_1.png,0,0,0,0,none
cell_r1_c5_blob_2_word_1.png,0,0,0,0,none
cell_r1_c5_blob_2_word_2.png,1,0,1,0,numbers
cell_r1_c5_blob_2_word_3.png,0,0,0,0,none
cell_r1_c5_blob_3_word_1.png,0,0,0,0,none
cell_r1_c5_blob_3_word_2.png,0,0,0,0,none
cell_r1_c5_blob_4_word_1.png,0,0,0,0,none
cell_r1_c5_blob_4_word_2.png,0,0,0,0,none
cell_r20_c11_blob_1_word_1.png,0,0,0,0,none
cell_r20_c11_blob_1_word_2.png,0,0,0,0,none
cell_r20_c11_blob_1_word_3.png,0,0,0,0,none
cell_r20_c14_blob_1_word_1.png,1,0,0,1,other
cell_r20_c15_blob_1_word_1.png,0,0,0,0,none
cell_r20_c15_blob_1_word_2.png,0,0,0,0,none
cell_r20_c17_blob_1_word_1.png,0,0,0,0,none
cell_r20_c17_blob_1_word_2.png,0,0,0,0,none
cell_r20_c17_blob_1_word_3.png,0,0,0,0,none
cell_r20_c17_blob_1_word_4.png,0,0,0,0,none
cell_r20_c17_blob_1_word_5.png,0,0,0,0,none
cell_r20_c18_blob_1_word_1.png,0,0,0,0,none
cell_r20_c18_blob_1_word_2.png,1,1,0,0,words
cell_r20_c18_blob_1_word_3.png,1,1,0,0,words
cell_r20_c18_blob_1_word_4.png,1,1,0,0,words
cell_r20_c18_blob_1_word_5.png,1,0,1,0,numbers
cell_r20_c1_blob_1_word_1.png,0,0,0,0,none
cell_r20_c7_blob_1_word_1.png,0,0,0,0,none
cell_r20_c7_blob_1_word_2.png,0,0,0,0,none
cell_r20_c7_blob_1_word_3.png,1,0,0,1,other
cell_r20_c7_blob_1_word_4.png,0,0,0,0,none
cell_r2_c0_blob_1_word_1.png,0,0,0,0,none
cell_r2_c0_blob_2_word_1.png,0,0,0,0,none
cell_r2_c0_blob_2_word_2.png,2,1,0,1,words
cell_r2_c10_blob_1_word_1.png,0,0,0,0,none
cell_r2_c10_blob_2_word_1.png,1,1,0,0,words
cell_r2_c11_blob_1_word_1.png,0,0,0,0,none
cell_r2_c11_blob_2_word_1.png,0,0,0,0,none
cell_r2_c11_blob_2_word_2.png,0,0,0,0,none
cell_r2_c11_blob_2_word_3.png,0,0,0,0,none
cell_r2_c11_blob_3_word_1.png,0,0,0,0,none
cell_r2_c11_blob_4_word_1.png,0,0,0,0,none
cell_r2_c1_blob_1_word_1.png,2,1,0,1,words
cell_r2_c1_blob_2_word_1.png,0,0,0,0,none
cell_r2_c1_blob_3_word_1.png,0,0,0,0,none
cell_r2_c1_blob_4_word_1.png,0,0,0,0,none
cell_r2_c1_blob_5_word_1.png,1,1,0,0,words
cell_r2_c1_blob_6_word_1.png,0,0,0,0,none
cell_r2_c2_blob_1_word_1.png,0,0,0,0,none
cell_r2_c2_blob_2_word_1.png,0,0,0,0,none
cell_r2_c2_blob_2_word_2.png,0,0,0,0,none
cell_r2_c3_blob_1_word_1.png,0,0,0,0,none
cell_r2_c3_blob_2_word_1.png,0,0,0,0,none
cell_r2_c3_blob_2_word_2.png,0,0,0,0,none
cell_r2_c3_blob_3_word_1.png,0,0,0,0,none
cell_r2_c3_blob_4_word_1.png,1,1,0,0,words
cell_r2_c3_blob_4_word_2.png,1,1,0,0,words
cell_r2_c3_blob_4_word_3.png,0,0,0,0,none
cell_r2_c4_blob_1_word_1.png,0,0,0,0,none
cell_r2_c4_blob_1_word_2.png,2,2,0,0,words
cell_r2_c4_blob_2_word_1.png,1,1,0,0,words
cell_r2_c4_blob_2_word_2.png,0,0,0,0,none
cell_r2_c5_blob_1_word_1.png,1,0,0,1,other
cell_r2_c5_blob_1_word_2.png,1,1,0,0,words
cell_r2_c5_blob_1_word_3.png,0,0,0,0,none
cell_r2_c5_blob_2_word_1.png,1,1,0,0,words
cell_r2_c5_blob_3_word_1.png,0,0,0,0,none
cell_r2_c5_blob_4_word_1.png,0,0,0,0,none
cell_r2_c5_blob_5_word_1.png,0,0,0,0,none
cell_r2_c5_blob_6_word_1.png,0,0,0,0,none
cell_r2_c5_blob_6_word_2.png,1,1,0,0,words
cell_r2_c6_blob_1_word_1.png,0,0,0,0,none
cell_r2_c6_blob_2_word_1.png,0,0,0,0,none
cell_r2_c6_blob_2_word_2.png,0,0,0,0,none
cell_r2_c7_blob_1_word_1.png,0,0,0,0,none
cell_r2_c7_blob_2_word_1.png,0,0,0,0,none
cell_r2_c7_blob_2_word_2.png,0,0,0,0,none
cell_r2_c7_blob_2_word_3.png,0,0,0,0,none
cell_r2_c7_blob_3_word_1.png,0,0,0,0,none
cell_r2_c7_blob_4_word_1.png,0,0,0,0,none
cell_r2_c8_blob_1_word_1.png,0,0,0,0,none
cell_r2_c8_blob_1_word_2.png,1,1,0,0,words
cell_r2_c8_blob_1_word_3.png,1,1,0,0,words
cell_r2_c8_blob_2_word_1.png,0,0,0,0,none
cell_r2_c8_blob_2_word_2.png,1,0,0,1,other
cell_r2_c9_blob_1_word_1.png,0,0,0,0,none
cell_r2_c9_blob_2_word_1.png,0,0,0,0,none
cell_r2_c9_blob_3_word_1.png,1,1,0,0,words
cell_r2_c9_blob_4_word_1.png,0,0,0,0,none
cell_r2_c9_blob_5_word_1.png,1,1,0,0,words
cell_r2_c9_blob_6_word_1.png,0,0,0,0,none
cell_r3_c11_blob_1_word_1.png,0,0,0,0,none
cell_r3_c13_blob_1_word_1.png,0,0,0,0,none
cell_r3_c13_blob_1_word_2.png,1,1,0,0,words
cell_r3_c14_blob_1_word_1.png,0,0,0,0,none
cell_r3_c15_blob_1_word_1.png,1,0,0,1,other
cell_r3_c16_blob_1_word_1.png,0,0,0,0,none
cell_r3_c17_blob_1_word_1.png,0,0,0,0,none
cell_r3_c18_blob_1_word_1.png,1,0,0,1,other
cell_r3_c18_blob_1_word_2.png,0,0,0,0,none
cell_r3_c1_blob_1_word_1.png,1,1,0,0,words
cell_r3_c2_blob_1_word_1.png,1,1,0,0,words
cell_r3_c3_blob_1_word_1.png,0,0,0,0,none
cell_r3_c4_blob_1_word_1.png,0,0,0,0,none
cell_r3_c5_blob_1_word_1.png,0,0,0,0,none
cell_r3_c6_blob_1_word_1.png,1,0,1,0,numbers
cell_r3_c7_blob_1_word_1.png,1,1,0,0,words
cell_r3_c8_blob_1_word_1.png,0,0,0,0,none
cell_r3_c9_blob_1_word_1.png,1,0,0,1,other
cell_r3_c9_blob_1_word_2.png,0,0,0,0,none
cell_r4_c10_blob_1_word_1.png,0,0,0,0,none
cell_r4_c10_blob_1_word_2.png,1,1,0,0,words
cell_r4_c10_blob_1_word_3.png,0,0,0,0,none
cell_r4_c10_blob_1_word_4.png,1,1,0,0,words
cell_r4_c11_blob_1_word_1.png,0,0,0,0,none
cell_r4_c11_blob_1_word_2.png,1,0,1,0,numbers
cell_r4_c11_blob_1_word_3.png,0,0,0,0,none
cell_r4_c11_blob_1_word_4.png,0,0,0,0,none
cell_r4_c12_blob_1_word_1.png,1,1,0,0,words
cell_r4_c13_blob_1_word_1.png,0,0,0,0,none
cell_r4_c14_blob_1_word_1.png,1,1,0,0,words
cell_r4_c14_blob_1_word_2.png,0,0,0,0,none
cell_r4_c14_blob_1_word_3.png,0,0,0,0,none
cell_r4_c15_blob_1_word_1.png,0,0,0,0,none
cell_r4_c15_blob_1_word_2.png,0,0,0,0,none
cell_r4_c15_blob_1_word_3.png,0,0,0,0,none
cell_r4_c16_blob_1_word_1.png,0,0,0,0,none
cell_r4_c16_blob_2_word_1.png,1,1,0,0,words
cell_r4_c17_blob_1_word_1.png,1,0,1,0,numbers
cell_r4_c17_blob_1_word_2.png,1,1,0,0,words
cell_r4_c17_blob_1_word_3.png,0,0,0,0,none
cell_r4_c17_blob_1_word_4.png,0,0,0,0,none
cell_r4_c17_blob_1_word_5.png,0,0,0,0,none
cell_r4_c18_blob_1_word_1.png,1,1,0,0,words
cell_r4_c18_blob_1_word_2.png,0,0,0,0,none
cell_r4_c18_blob_1_word_3.png,0,0,0,0,none
cell_r4_c1_blob_1_word_1.png,0,0,0,0,none
